source,search_query,code,product_name,generic_name,brands,categories,categories_tags,labels,labels_tags,ingredients_text,ingredients_tags,packaging,packaging_tags,countries,countries_tags,stores,origins,origins_tags,manufacturing_places,ecoscore_grade,ecoscore_score,image_url,last_modified_t,created_t,has_product_name,has_brand,has_categories,has_labels,has_ingredients,has_packaging,has_country,has_image,has_ecoscore
food,schokolade,4017100291005,CHOCO LEIBNIZ EDELHERB,Butterkeks mit edelherber Schokolade (63%),"Bahlsen, Leibniz",Biscuit with a dark chocolate bar covering,"['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits-and-crackers', 'en:biscuits', 'en:chocolate-biscuits', 'en:dark-chocolate-biscuits', 'en:biscuit-with-a-chocolate-bar-covering', 'en:biscuit-with-a-dark-chocolate-bar-covering']","Green Dot, Nutriscore Grade E, Rainforest Alliance Cocoa, UTZ Certified Cocoa","['en:sustainable-farming', 'en:green-dot', 'en:nutriscore', 'en:nutriscore-grade-e', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa', 'en:utz-certified', 'en:utz-certified-cocoa']","Zucker, Kakaomasse¹, WEIZENMEHL (26 %), Kakaobutter', BUTTER (3,7 %), Glukosesirup, Molkenerzeugnis (MILCH), BUTTERREINFETT, VOLLMILCHPULVER, Backtriebmittel: Natriumcarbonate, Diphosphate; Salz, Emulgator: Lecithine; Aromen, HÜHNEREIGELBPULVER, Säuerungsmittel: Citronensäure.","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:cocoa-butter', 'en:butter', 'en:dairy', 'en:glucose-syrup', 'en:monosaccharide', 'en:glucose', 'en:whey-product', 'en:whey', 'en:butterfat', 'en:oil-and-fat', 'en:fat', 'en:milkfat', 'en:whole-milk-powder', 'en:milk-powder', 'en:raising-agent', 'en:e450', 'en:salt', 'en:emulsifier', 'en:flavouring', 'en:chicken-egg-yolk-powder', 'en:egg', 'en:egg-yolk', 'en:chicken-egg-yolk', 'en:acid', 'en:e500', 'en:e322', 'en:e330']","Plastic,Box,Cardboard,Film,Paperboard,Tray,21 pap,05 pp","['en:plastic', 'en:pp-polypropylene', 'en:box', 'en:cardboard', 'en:film', 'en:non-corrugated-cardboard', 'en:paperboard', 'en:tray']","Germany, Italy, Morocco","['en:germany', 'en:italy', 'en:morocco']","Delhaize, Rewe, sky",,[],Deutschland,b,69.0,https://images.openfoodfacts.org/images/products/401/710/029/1005/front_de.174.400.jpg,1772355293,1452151530,True,True,True,True,True,True,True,True,True
food,schokolade,4000417020000,Halbbitter,"Halbbitter, zart-herbe, dunkle Schokolade",RITTER SPORT,Dark chocolates,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates']","Green Dot, Rainforest Alliance, it:Cacao certificato RA","['en:green-dot', 'en:rainforest-alliance', 'it:Cacao certificato RA']","Zucker, Kakaomasse (davon 25 % Edel-Kakao), Kakaobutter, Emulgator: Lecithine (_SOJA_)","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:cocoa-butter', 'en:emulsifier', 'de:davon 25\xa0% Edel-Kakao', 'en:e322']","Kunststoff,Folie","['en:plastic', 'en:film']","Austria, France, Germany, Italy, Switzerland, Thailand","['en:austria', 'en:france', 'en:germany', 'en:italy', 'en:switzerland', 'en:thailand']",,"Papua New Guinea, papua-nuova-guinea","['en:papua-new-guinea', 'en:papua-nuova-guinea']",deutschland,d,41.0,https://images.openfoodfacts.org/images/products/400/041/702/0000/front_en.107.400.jpg,1780132810,1422607269,True,True,True,True,True,True,True,True,True
food,schokolade,4000417670014,Nussklasse Voll-Nuss,,Ritter Sport,Chocolates with hazelnuts,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:chocolates-with-hazelnuts']",Rainforest Alliance,['en:rainforest-alliance'],"Zucker, HASELNÜSSE 25%, Kakaomasse, Kakaobutter, VollMILCHpulver, LAKTOSE, MagerMILCHpulver, BUTTERreinfett, Lecithine (SOJA).","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:hazelnut', 'en:nut', 'en:tree-nut', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:dairy', 'en:milk-powder', 'en:lactose', 'en:skimmed-milk-powder', 'en:butterfat', 'en:oil-and-fat', 'en:fat', 'en:milkfat', 'en:e322']","Kunststoff,Folie","['en:folie', 'en:kunststoff']",Germany,['en:germany'],Edeka,,[],,unknown,,https://images.openfoodfacts.org/images/products/400/041/767/0014/front_de.12.400.jpg,1773819176,1658045364,True,True,True,True,True,True,True,True,False
food,schokolade,4067796194548,Schokolade feine Bitter,,dm,Dark chocolates,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates']","Vegan, DE-ÖKO-013, Made in Germany","['en:vegetarian', 'en:organic', 'en:eu-organic', 'en:vegan', 'en:de-oko-013', 'en:made-in-germany']","Kakaomasse*, Rohrohrzucker*, Kakaobutter*. *aus biologischer Landwirtschaft Kakao: 70%","['en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:unrefined-cane-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:cane-sugar', 'en:unrefined-sugar', 'en:cocoa-butter']",,[],Germany,['en:germany'],,Non European Union,['en:non-european-union'],,d,32.0,https://images.openfoodfacts.org/images/products/406/779/619/4548/front_de.6.400.jpg,1774555942,1748623097,True,True,True,True,True,False,True,True,True
food,schokolade,20774998,Schoko Hafer-Müsli,,Crownfield,Mueslis with chocolate,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:mueslis', 'en:mueslis-with-chocolate']","Reduced sugar, FSC Mix, Natural product, Nutriscore Grade A, Rainforest Alliance Cocoa, UTZ Certified Cocoa","['en:low-or-no-sugar', 'en:low-sugar', 'en:reduced-sugar', 'en:sustainable-farming', 'en:fsc', 'en:fsc-mix', 'en:natural-product', 'en:nutriscore', 'en:nutriscore-grade-a', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa', 'en:utz-certified', 'en:utz-certified-cocoa']","78 % Hafervollkornflocken, Reis-Kakao-Extrudat [Reismehl, Zucker, fettarmes Kakaopulver, Vollmilchschokolade (Zucker, Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator: Lecithine), Glukosesirup, Gerstenmalzextrakt, Sonnenblumenöl, Speisesalz, natürliches Kakao-Aroma], 5 % Zartbitterschokoladen - plättchen (Kakaomasse, Zucker, Kakaobutter, Emulgator: Lecithine), 5 % Vollmilchschokoladenplättchen (Zucker, Kakaomasse, Vollmilchpulver, Kakaobutter, Emulgator: Lecithine).","['en:whole-grain-oat-flakes', 'en:cereal', 'en:oat', 'en:oat-flakes', 'en:wholemeal-oat', 'de:Reis-Kakao-Extrudat', 'de:Zartbitterschokoladen', 'de:plättchen', 'de:Vollmilchschokoladenplättchen', 'en:rice-flour', 'en:flour', 'en:rice', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:fat-reduced-cocoa-powder', 'en:plant', 'en:cocoa', 'en:cocoa-powder', 'de:feine-milchschokolade', 'en:chocolate', 'en:milk-chocolate', 'en:glucose-syrup', 'en:monosaccharide', 'en:glucose', 'en:barley-malt-extract', 'en:malt', 'en:malted-barley', 'en:sunflower-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:salt', 'de:natürliches Kakao-Aroma', 'en:cocoa-paste', 'en:cocoa-butter', 'en:emulsifier', 'en:whole-milk-powder', 'en:dairy', 'en:milk-powder', 'en:e322']","Pappe,Karton","['en:cardboard', 'en:paperboard']","Croatia, Germany, Slovenia, Switzerland","['en:croatia', 'en:germany', 'en:slovenia', 'en:switzerland']",lidl,,[],deutschland,a-plus,90.0,https://images.openfoodfacts.org/images/products/000/002/077/4998/front_de.62.400.jpg,1780287853,1489057593,True,True,True,True,True,True,True,True,True
food,schokolade,4000540003222,"Kellogs, Hafer-Müsli, Schoko und Keks",Knuspriges Vollkorn-Getreideerzeugnis mit Vollmilchschokolade und Butterkeksen,Kölln,Mueslis with chocolate,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:mueslis', 'en:mueslis-with-chocolate']","Sustainable Palm Oil, Rainforest Alliance Cocoa, UTZ Certified, de:RSPO-1106176","['en:sustainable', 'en:sustainable-farming', 'en:sustainable-palm-oil', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa', 'en:utz-certified', 'de:RSPO-1106176']","Vollkorn-Haferflocken (48 %), Zucker, Weizenmehl, Palmöl, Vollkorn-Weizenflocken (6 %), Glukose-Fruktose-Sirup, Vollmilchpulver, Vollkorn-Hafermehl (2 %), Kakaomasse, Kakaobutter, Süßmolkenpulver, Butter, Weizenstärke, Gerstenmalzextrakt, Backtriebmittel (Ammoniumhydrogencarbonat, Natriumhydrogencarbonat), Säureregulator Calciumcarbonat, Speisesalz, Säuerungsmittel Citronensäure, Emulgator Lecithine, Aroma","['en:whole-grain-oat-flakes', 'en:cereal', 'en:oat', 'en:oat-flakes', 'en:wholemeal-oat', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:wheat-flour', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:palm-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:palm-oil-and-fat', 'en:whole-wheat-flakes', 'en:whole-wheat', 'en:wheat-flakes', 'en:glucose-fructose-syrup', 'en:monosaccharide', 'en:fructose', 'en:glucose', 'en:whole-milk-powder', 'en:dairy', 'en:milk-powder', 'en:wholemeal-oat-flour', 'en:wholemeal-flour', 'en:oat-flour', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:cocoa-butter', 'en:sweet-whey-powder', 'en:whey', 'en:sweet-whey', 'en:butter', 'en:wheat-starch', 'en:starch', 'en:barley-malt-extract', 'en:malt', 'en:malted-barley', 'en:raising-agent', 'en:acidity-regulator', 'en:salt', 'en:acid', 'en:emulsifier', 'en:flavouring', 'en:e503ii', 'en:e503', 'en:e500ii', 'en:e500', 'en:e170i', 'en:e170', 'en:e330', 'en:e322']","Kunststoff, Pappe, Karton","['en:plastic', 'en:cardboard', 'en:paperboard']","Germany, Italy","['en:germany', 'en:italy']","EDEKA, Lidl, NETTO, REWE",,[],Elmshorn,a,78.0,https://images.openfoodfacts.org/images/products/400/054/000/3222/front_de.56.400.jpg,1774479941,1438198313,True,True,True,True,True,True,True,True,True
food,schokolade,4025700001023,Milka chocolate Hazelnuts,,Milka,Milk chocolates with hazelnuts,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:chocolates-with-hazelnuts', 'en:milk-chocolates-with-hazelnuts']","Cocoa Life, Green Dot, Made in the EU, pure cocoa butter, Cacao life","['en:cocoa-life', 'en:green-dot', 'en:made-in-the-eu', 'en:pure-cocoa-butter', 'en:Cacao life']","Sugar, cocoa butter, cocoa mass, skimmed MILK powder, HAZELNUT pieces (9%), whey powder (from MILK), MILK fat, emulsifier (SOYA lecithins), HAZELNUT paste, flavouring. MAY CONTAIN OTHER NUTS AND WHEAT.","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa-butter', 'en:plant', 'en:cocoa', 'en:cocoa-paste', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'en:hazelnut', 'en:nut', 'en:tree-nut', 'en:whey-powder', 'en:whey', 'en:milkfat', 'en:oil-and-fat', 'en:fat', 'en:emulsifier', 'en:hazelnut-paste', 'en:flavouring', 'en:soya-lecithin', 'en:e322', 'en:e322i']","Plastic,Pp-polypropylene,de:Packung(en),Pp-wrapper,Produkt,Stück","['en:plastic', 'en:pp-5-polypropylene', 'de:packung-en', 'en:pp-wrapper', 'en:produkt', 'en:stuck']","Austria, Bulgaria, France, Germany, Italy, Morocco, Netherlands, Poland, Romania, Thailand, Tunisia, United Kingdom","['en:austria', 'en:bulgaria', 'en:france', 'en:germany', 'en:italy', 'en:morocco', 'en:netherlands', 'en:poland', 'en:romania', 'en:thailand', 'en:tunisia', 'en:united-kingdom']","HIT, Żabka",,[],"Deutschland, Germany",e,19.0,https://images.openfoodfacts.org/images/products/402/570/000/1023/front_en.160.400.jpg,1773884762,1362189077,True,True,True,True,True,True,True,True,True
food,schokolade,4000417670212,Schokolade Dunkle Voll-Nuss,,Ritter Sport,"Dark chocolate bar with less than 70% cocoa, Dark chocolates with hazelnuts","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:chocolates-with-hazelnuts', 'en:dark-chocolate-bar-with-less-than-70-cocoa', 'en:dark-chocolates-with-hazelnuts']","Sustainable farming, Green Dot, Rainforest Alliance Cocoa","['en:sustainable-farming', 'en:green-dot', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa']","Zucker, Kakaomasse, _Haselnüsse_ 25%, Kakaobutter, _Butterreinfett_, Emulgator: Lecithine (_Soja_)","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:hazelnut', 'en:nut', 'en:tree-nut', 'en:cocoa-butter', 'en:butterfat', 'en:oil-and-fat', 'en:dairy', 'en:fat', 'en:milkfat', 'en:emulsifier', 'en:e322']","Kunststoff,Folie","['en:plastic', 'en:film']",Germany,['en:germany'],,,[],,d,41.0,https://images.openfoodfacts.org/images/products/400/041/767/0212/front_de.10.400.jpg,1774520929,1655811198,True,True,True,True,True,True,True,True,True
food,schokolade,4000417028006,Pfefferminze,"Gefüllte, dunkle Halbbitter-Schokolade mit Pfefferminz-Füllung (40%)",RITTER SPORT,"Chocolate candies, Filled dark chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:chocolates', 'en:dark-chocolates', 'en:filled-chocolates', 'en:filled-dark-chocolates']","Green Dot, Rainforest Alliance Cocoa","['en:green-dot', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa']","Zucker, Kakaomasse, Pflanzliche Fette (Palm, Kokos), Kakaobutter, Glukosesirup, Stabilisator (E420ii), Butterreinfett, Emulgator (Sojalecithin), Pfefferminzöl","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:vegetable-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:cocoa-butter', 'en:glucose-syrup', 'en:monosaccharide', 'en:glucose', 'en:stabiliser', 'en:butterfat', 'en:dairy', 'en:fat', 'en:milkfat', 'en:emulsifier', 'en:peppermint-oil', 'en:herb', 'en:mint', 'en:peppermint', 'en:palm', 'en:palm-oil-and-fat', 'en:palm-oil', 'en:coconut', 'en:fruit', 'en:e420ii', 'en:e420', 'en:soya-lecithin', 'en:e322', 'en:e322i']",Plastic,['en:plastic'],"Austria, France, Germany, Morocco, United Kingdom","['en:austria', 'en:france', 'en:germany', 'en:morocco', 'en:united-kingdom']",lidl,,[],"deutschland, waldenbuch",e,24.0,https://images.openfoodfacts.org/images/products/400/041/702/8006/front_en.68.400.jpg,1779977826,1460796572,True,True,True,True,True,True,True,True,True
food,schokolade,4011800571221,Corny Free - Schoko,,Corny,"Cereals and their products, Chocolate cereal bars","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:cereals-and-their-products', 'en:bars', 'en:cereal-bars', 'en:chocolate-cereal-bars']","Made in Germany, Rainforest Alliance","['en:made-in-germany', 'en:rainforest-alliance']","Süßungsmittel Maltitsirup, Vollkorngetreideflocken 18% (Gersten-, Weizen-), Vollkornweizen-Crispies (Weizenvollkornmehl 9 %, Weizengluten, Gerstenmalzextrakt), kakaohaltige Vollkornweizen-Crispies (Weizenvollkornmehl 9%, fettarmes Kakaopulver, Weizengluten), Vollmilchpulver, Vollmilchschokolade mit Süßungsmittel 9 % (Süßungsmittel Maltit, Kakaobutter, Vollmilchpulver, Kakaomasse, Emulgator (E 442, E 476)), Cornflakes (Mais, Salz, Gerstenmalzextrakt), geröstete Erdnüsse, Kokosfett, Stabilisator Glycerin, Salz, natürliches Kakao-Aroma* mit anderen natürlichen Aromen, Emulgator Lecithine. Kann bei übermäßigem Verzehr abführend wirken. Kann Schalenfrüchte enthalten. *Rainforest Alliance Certified. Mehr Infos unter ra.org","['en:sweetener', 'en:wholemeal-cereal', 'en:cereal', 'de:Vollkornweizen-Crispies', 'de:kakaohaltige Vollkornweizen-Crispies', 'en:whole-milk-powder', 'en:dairy', 'en:milk-powder', 'de:Vollmilchschokolade mit Süßungsmittel', 'en:corn-flakes', 'en:corn', 'en:roasted-peanut', 'en:nut', 'en:peanut', 'en:coconut-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fat', 'en:stabiliser', 'en:salt', 'de:natürliches Kakao-Aroma* mit anderen natürlichen Aromen', 'en:emulsifier', 'en:e965ii', 'en:e965', 'en:barley', 'en:wheat', 'en:whole-wheat-flour', 'en:flour', 'en:cereal-flour', 'en:wholemeal-flour', 'en:wheat-flour', 'en:wheat-gluten', 'en:gluten', 'en:barley-malt-extract', 'en:malt', 'en:malted-barley', 'en:fat-reduced-cocoa-powder', 'en:plant', 'en:cocoa', 'en:cocoa-powder', 'en:fat-reduced-cocoa', 'en:cocoa-butter', 'en:cocoa-paste', 'en:e422', 'en:e322', 'de:Kann bei übermäßigem Verzehr abführend wirken', 'de:Mehr Infos unter ra.org', 'en:e442', 'en:e476']",Kunststoff,['en:kunststoff'],Germany,['en:germany'],"Edeka, Rewe",,[],,c,52.0,https://images.openfoodfacts.org/images/products/401/180/057/1221/front_de.76.400.jpg,1780948336,1474983956,True,True,True,True,True,True,True,True,True
food,schokolade,4025700001450,Schokolade Joghurt,Alpenmilch Schokolade gefüllt mit Magermilchjoghurt-Crème,Milka,Filled milk chocolates,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:filled-chocolates', 'en:filled-milk-chocolates']","Cocoa Life, Green Dot, de:Offizieller Förderer Nationalpark Hohe Tauern","['en:cocoa-life', 'en:green-dot', 'de:Offizieller Förderer Nationalpark Hohe Tauern']","zucker, palmöl, kakaobutter, kakaomasse, magermilchpulver, süssmolkenpulver (aus milch), magermilchjoghurtpulver 2,5%, butterreinfett, emulgator (sojalecithine), haselnussmasse, säuerungsmittel (citronensäure), aromen. Kann enthalten: andere nüsse und weizen,","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:palm-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:palm-oil-and-fat', 'en:cocoa-butter', 'en:plant', 'en:cocoa', 'en:cocoa-paste', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'en:sweet-whey-powder', 'en:whey', 'en:sweet-whey', 'en:skimmed-milk-yogurt-powder', 'en:yogurt', 'en:yogurt-powder', 'en:butterfat', 'en:fat', 'en:milkfat', 'en:emulsifier', 'en:hazelnut-paste', 'en:nut', 'en:tree-nut', 'en:hazelnut', 'en:acid', 'en:flavouring', 'en:milk', 'en:soya-lecithin', 'en:e322', 'en:e322i', 'en:e330']","Kunststoff,en:pp-polypropylene,Stück","['en:plastic', 'en:pp-5-polypropylene', 'de:stück']","Austria, Germany, Morocco, Poland","['en:austria', 'en:germany', 'en:morocco', 'en:poland']","Rewe, Żabka",,[],,e,19.0,https://images.openfoodfacts.org/images/products/402/570/000/1450/front_en.47.400.jpg,1775766943,1466083221,True,True,True,True,True,True,True,True,True
food,schokolade,4104420222472,Feine Bitter Schokolade,,Alnatura,"Dark chocolate bar with more than 70% cocoa, de:Schokotafeln Dunkel","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar-with-more-than-70-cocoa', 'de:Schokotafeln Dunkel']","de:Bio 7 Initiative, DE-ÖKO-013, Made in Germany, The Vegan Society, Triman, de:Agriculture non UE, de:Bio européen, de:Fabriqué en Allemagne, de:VEGAN SOCIETY VEGAN LOGO, de:Végétalien, de:Végétarien","['en:vegetarian', 'en:organic', 'en:eu-organic', 'en:vegan', 'de:bio-7-initiative', 'en:de-oko-013', 'en:made-in-germany', 'en:the-vegan-society', 'fr:triman', 'de:Agriculture non UE', 'de:Bio européen', 'de:Fabriqué en Allemagne', 'de:VEGAN SOCIETY VEGAN LOGO', 'de:Végétalien', 'de:Végétarien']","Kakaomasse*, Rohrohrzucker*, Kakaobutter* * aus biologischer Landwirtschaft
Kann Spuren von Gluten, Milch, Mandel, Haselnuss, Pecannuss und Pistazie enthalten.","['en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:unrefined-cane-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:cane-sugar', 'en:unrefined-sugar', 'de:pecannuss-und-pistazie-enthalten']","en:Plastic,22 PAP","['en:plastic', 'en:paper']","Czech Republic, France, Germany, Switzerland, world","['en:czech-republic', 'en:france', 'en:germany', 'en:switzerland', 'en:world']","Alnatura, Globus",,[],,d,36.0,https://images.openfoodfacts.org/images/products/410/442/022/2472/front_en.46.400.jpg,1773382511,1584741725,True,True,True,True,True,True,True,True,True
food,schokolade,4337256032193,Edel-Bitter Kakao 70% Schokolade,,REWE Bio,Dark chocolates,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates']","Fairtrade International, EG-Öko-Verordnung, CH-BIO-006, European Vegetarian Union Vegan, FSC Mix, Naturland","['en:vegetarian', 'en:fair-trade', 'en:organic', 'en:eu-organic', 'en:fairtrade-international', 'en:vegan', 'de:eg-öko-verordnung', 'en:ch-bio-006', 'en:european-vegetarian-union', 'en:european-vegetarian-union-vegan', 'en:fsc', 'en:fsc-mix', 'en:naturland']","Kakaomasse¹, Rohrzucker¹, Kakaobutter¹, ¹aus kontrolliert biologischer Landwirtschaft, Kann Spuren von Milch, Haselnüssen, Mandeln und Soja enthalten,","['en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:cane-sugar', 'en:added-sugar', 'en:disaccharide', 'en:sugar', 'en:cocoa-butter']",,[],Germany,['en:germany'],REWE,,[],,d,37.0,https://images.openfoodfacts.org/images/products/433/725/603/2193/front_de.45.400.jpg,1774277079,1614320373,True,True,True,True,True,False,True,True,True
